ENSG00000142207	ENSP00000372199
ENSG00000175970	ENSP00000344942
ENSG00000104812	ENSP00000317904
ENSG00000169967	ENSP00000387246
ENSG00000089094	ENSP00000366271
ENSG00000172893	ENSP00000347717
ENSG00000166337	ENSP00000299424
ENSG00000171121	ENSP00000319370
ENSG00000116783	ENSP00000322251
ENSG00000132305	ENSP00000387262
ENSG00000111262	ENSP00000371985
ENSG00000275385	ENSP00000479955
ENSG00000187733	ENSP00000481450
ENSG00000174842	ENSP00000359385
ENSG00000153230	ENSP00000283225
ENSG00000173039	ENSP00000384273
ENSG00000138080	ENSP00000369677
ENSG00000160678	ENSP00000292169
ENSG00000176148	ENSP00000335595
ENSG00000233276	ENSP00000407375
ENSG00000136699	ENSP00000386531
ENSG00000186104	ENSP00000334592
ENSG00000115392	ENSP00000385021
ENSG00000155363	ENSP00000399797
ENSG00000124831	ENSP00000375857
ENSG00000133055	ENSP00000255416
ENSG00000116406	ENSP00000318147
ENSG00000135900	ENSP00000258383
ENSG00000181218	ENSP00000355656
ENSG00000142961	ENSP00000271139
ENSG00000117143	ENSP00000356903
ENSG00000157131	ENSP00000354458
ENSG00000153827	ENSP00000373696
ENSG00000162733	ENSP00000356899
ENSG00000198888	ENSP00000354687
ENSG00000102837	ENSP00000219022
ENSG00000101327	ENSP00000440185
ENSG00000125788	ENSP00000371835
ENSG00000131069	ENSP00000253382
ENSG00000154839	ENSP00000285116
ENSG00000067900	ENSP00000382697
ENSG00000160209	ENSP00000291565
ENSG00000179399	ENSP00000366267
ENSG00000122025	ENSP00000241453
ENSG00000004961	ENSP00000326579
ENSG00000183690	ENSP00000404232
ENSG00000087842	ENSP00000369786
ENSG00000198610	ENSP00000369814
ENSG00000139832	ENSP00000267328
ENSG00000213995	ENSP00000311984
ENSG00000142178	ENSP00000270162
ENSG00000184787	ENSP00000338348
ENSG00000104765	ENSP00000370003
ENSG00000177058	ENSP00000380074
ENSG00000221914	ENSP00000325074
ENSG00000189252	ENSP00000359534
ENSG00000100234	ENSP00000266085
ENSG00000182712	ENSP00000358496
ENSG00000165061	ENSP00000297737
ENSG00000035499	ENSP00000265036
ENSG00000120699	ENSP00000374354
ENSG00000134265	ENSP00000324628
ENSG00000198026	ENSP00000325326
ENSG00000088832	ENSP00000383003
ENSG00000101421	ENSP00000217402
ENSG00000161082	ENSP00000292672
ENSG00000035681	ENSP00000411012
ENSG00000118402	ENSP00000358831
ENSG00000168685	ENSP00000306157
ENSG00000119973	ENSP00000239032
ENSG00000198961	ENSP00000354775
ENSG00000157107	ENSP00000393776
ENSG00000163528	ENSP00000295767
ENSG00000185215	ENSP00000452634
ENSG00000137547	ENSP00000260102
ENSG00000163512	ENSP00000419371
ENSG00000126353	ENSP00000246657
ENSG00000131748	ENSP00000337446
ENSG00000173805	ENSP00000334002
ENSG00000127084	ENSP00000364631
ENSG00000148200	ENSP00000420267
ENSG00000159202	ENSP00000354201
ENSG00000164828	ENSP00000384015
ENSG00000111886	ENSP00000386029
ENSG00000161281	ENSP00000292907
ENSG00000134294	ENSP00000256689
ENSG00000107290	ENSP00000224140
ENSG00000182752	ENSP00000330658
ENSG00000269190	ENSP00000292852
ENSG00000160882	ENSP00000292427
ENSG00000092529	ENSP00000380349
ENSG00000077274	ENSP00000317214
ENSG00000198000	ENSP00000441140
ENSG00000181027	ENSP00000326570
ENSG00000170542	ENSP00000370074
ENSG00000186660	ENSP00000339030
ENSG00000186787	ENSP00000335008
ENSG00000112304	ENSP00000230048
ENSG00000130653	ENSP00000384610
ENSG00000147133	ENSP00000406549
ENSG00000083290	ENSP00000378914
ENSG00000129484	ENSP00000250416
ENSG00000158125	ENSP00000368727
ENSG00000028137	ENSP00000365435
ENSG00000178665	ENSP00000416662
ENSG00000164089	ENSP00000296486
ENSG00000166557	ENSP00000299705
ENSG00000172819	ENSP00000388510
ENSG00000124541	ENSP00000244496
ENSG00000102172	ENSP00000385746
ENSG00000087299	ENSP00000267436
ENSG00000167397	ENSP00000378426
ENSG00000177238	ENSP00000312675
ENSG00000269586	ENSP00000484601
ENSG00000147124	ENSP00000366265
ENSG00000060762	ENSP00000354223
ENSG00000140600	ENSP00000320092
ENSG00000100916	ENSP00000216807
ENSG00000180104	ENSP00000425587
ENSG00000163586	ENSP00000295834
ENSG00000138594	ENSP00000308753
ENSG00000275714	ENSP00000480826
ENSG00000189221	ENSP00000340684
ENSG00000268089	ENSP00000469332
ENSG00000136514	ENSP00000259030
ENSG00000155666	ENSP00000398410
ENSG00000196597	ENSP00000419397
ENSG00000163644	ENSP00000477341
ENSG00000243056	ENSP00000308472
ENSG00000204574	ENSP00000313603
ENSG00000119698	ENSP00000305924
ENSG00000132507	ENSP00000336702
ENSG00000184916	ENSP00000328169
ENSG00000197183	ENSP00000483523
ENSG00000164953	ENSP00000389998
ENSG00000143079	ENSP00000271277
ENSG00000198814	ENSP00000401720
ENSG00000180316	ENSP00000378072
ENSG00000249104	ENSP00000422621
ENSG00000250844	ENSP00000423503
ENSG00000115425	ENSP00000265322
ENSG00000136450	ENSP00000258962
ENSG00000134588	ENSP00000423390
ENSG00000177542	ENSP00000322020
ENSG00000182870	ENSP00000380488
ENSG00000117586	ENSP00000281834
ENSG00000130826	ENSP00000358563
ENSG00000102226	ENSP00000218348
ENSG00000143190	ENSP00000356840
ENSG00000145907	ENSP00000377681
ENSG00000171223	ENSP00000303315
ENSG00000197409	ENSP00000366999
ENSG00000196866	ENSP00000341094
ENSG00000124575	ENSP00000244534
ENSG00000130707	ENSP00000361471
ENSG00000108424	ENSP00000290158
ENSG00000184155	ENSP00000334441
ENSG00000015285	ENSP00000365891
ENSG00000204657	ENSP00000373136
ENSG00000175550	ENSP00000307850
ENSG00000137876	ENSP00000260443
ENSG00000137804	ENSP00000453403
ENSG00000058335	ENSP00000405963
ENSG00000157766	ENSP00000387356
ENSG00000198668	ENSP00000349467
ENSG00000122375	ENSP00000361141
ENSG00000153707	ENSP00000370593
ENSG00000196878	ENSP00000375778
ENSG00000273542	ENSP00000479794
ENSG00000083312	ENSP00000336712
ENSG00000196735	ENSP00000339398
ENSG00000121446	ENSP00000457748
ENSG00000165637	ENSP00000361635
ENSG00000135902	ENSP00000258385
ENSG00000069696	ENSP00000176183
ENSG00000198690	ENSP00000354497
ENSG00000023330	ENSP00000378416
ENSG00000163319	ENSP00000295491
ENSG00000169220	ENSP00000386229
ENSG00000205423	ENSP00000405635
ENSG00000099785	ENSP00000471536
ENSG00000119707	ENSP00000261973
ENSG00000161860	ENSP00000293695
ENSG00000143627	ENSP00000339933
ENSG00000184985	ENSP00000422185
ENSG00000106348	ENSP00000345096
ENSG00000141579	ENSP00000269394
ENSG00000102967	ENSP00000219240
ENSG00000154920	ENSP00000376952
ENSG00000005961	ENSP00000262407
ENSG00000050393	ENSP00000368468
ENSG00000073282	ENSP00000264731
ENSG00000040275	ENSP00000265295
ENSG00000127081	ENSP00000378881
ENSG00000172572	ENSP00000351957
ENSG00000170296	ENSP00000306866
ENSG00000196917	ENSP00000389255
ENSG00000167987	ENSP00000301765
ENSG00000146263	ENSP00000275053
ENSG00000089597	ENSP00000340466
ENSG00000167414	ENSP00000300873
ENSG00000139572	ENSP00000450310
ENSG00000185250	ENSP00000392257
ENSG00000105323	ENSP00000375863
ENSG00000171530	ENSP00000306362
ENSG00000111641	ENSP00000371858
ENSG00000225697	ENSP00000378920
ENSG00000169393	ENSP00000340660
ENSG00000131508	ENSP00000381717
ENSG00000103018	ENSP00000308430
ENSG00000109472	ENSP00000386104
ENSG00000133316	ENSP00000432119
ENSG00000070785	ENSP00000353575
ENSG00000126107	ENSP00000361245
ENSG00000186832	ENSP00000301653
ENSG00000106976	ENSP00000362014
ENSG00000141098	ENSP00000268797
ENSG00000070404	ENSP00000166139
ENSG00000254466	ENSP00000436424
ENSG00000151532	ENSP00000376792
ENSG00000125945	ENSP00000313582
ENSG00000169035	ENSP00000375683
ENSG00000197428	ENSP00000350222
ENSG00000140694	ENSP00000387911
ENSG00000177464	ENSP00000319744
ENSG00000111331	ENSP00000228928
ENSG00000158158	ENSP00000366275
ENSG00000168758	ENSP00000306844
ENSG00000179119	ENSP00000337991
ENSG00000019505	ENSP00000020926
ENSG00000177595	ENSP00000337797
ENSG00000166736	ENSP00000347754
ENSG00000134248	ENSP00000256644
ENSG00000178150	ENSP00000469998
ENSG00000184207	ENSP00000330918
ENSG00000143252	ENSP00000356953
ENSG00000163017	ENSP00000386857
ENSG00000155760	ENSP00000286201
ENSG00000115942	ENSP00000234296
ENSG00000155903	ENSP00000286364
ENSG00000256087	ENSP00000470488
ENSG00000173678	ENSP00000424058
ENSG00000256771	ENSP00000468720
ENSG00000182318	ENSP00000332433
ENSG00000127824	ENSP00000248437
ENSG00000136244	ENSP00000385675
ENSG00000066322	ENSP00000477602
ENSG00000125084	ENSP00000293549
ENSG00000137992	ENSP00000359151
ENSG00000198522	ENSP00000264718
ENSG00000118600	ENSP00000261234
ENSG00000143742	ENSP00000305230
ENSG00000187094	ENSP00000379472
ENSG00000009950	ENSP00000320886
ENSG00000078098	ENSP00000188790
ENSG00000117010	ENSP00000361784
ENSG00000204710	ENSP00000366390
ENSG00000142634	ENSP00000365147
ENSG00000130226	ENSP00000367001
ENSG00000120094	ENSP00000355140
ENSG00000247077	ENSP00000438465
ENSG00000019102	ENSP00000318684
ENSG00000139323	ENSP00000323302
ENSG00000135845	ENSP00000356702
ENSG00000115457	ENSP00000233809
ENSG00000064012	ENSP00000351273
ENSG00000117090	ENSP00000306190
ENSG00000084636	ENSP00000362776
ENSG00000265241	ENSP00000463058
ENSG00000075426	ENSP00000264716
ENSG00000117543	ENSP00000359127
ENSG00000123838	ENSP00000356037
ENSG00000233954	ENSP00000485401
ENSG00000162601	ENSP00000418734
ENSG00000117054	ENSP00000359871
ENSG00000173436	ENSP00000325562
ENSG00000133115	ENSP00000368952
ENSG00000139797	ENSP00000267291
ENSG00000080618	ENSP00000181383
ENSG00000180182	ENSP00000323720
ENSG00000107611	ENSP00000367064
ENSG00000188428	ENSP00000380598
ENSG00000100024	ENSP00000324343
ENSG00000164327	ENSP00000296782
ENSG00000165300	ENSP00000366283
ENSG00000152207	ENSP00000282018
ENSG00000198542	ENSP00000365351
ENSG00000189108	ENSP00000361663
ENSG00000112079	ENSP00000229812
ENSG00000148584	ENSP00000378868
ENSG00000100417	ENSP00000216259
ENSG00000157554	ENSP00000414150
ENSG00000100209	ENSP00000216027
ENSG00000167088	ENSP00000300413
ENSG00000139668	ENSP00000298125
ENSG00000099194	ENSP00000359380
ENSG00000082293	ENSP00000480474
ENSG00000006125	ENSP00000482835
ENSG00000100528	ENSP00000216416
ENSG00000197044	ENSP00000350576
ENSG00000139926	ENSP00000343899
ENSG00000165195	ENSP00000369820
ENSG00000158423	ENSP00000364476
ENSG00000134982	ENSP00000257430
ENSG00000131043	ENSP00000363043
ENSG00000241343	ENSP00000404375
ENSG00000099991	ENSP00000381364
ENSG00000130956	ENSP00000364398
ENSG00000120992	ENSP00000320043
ENSG00000101343	ENSP00000366557
ENSG00000053108	ENSP00000265342
ENSG00000172057	ENSP00000377724
ENSG00000272602	ENSP00000477392
ENSG00000102858	ENSP00000262370
ENSG00000099958	ENSP00000384744
ENSG00000108349	ENSP00000264645
ENSG00000169946	ENSP00000384179
ENSG00000129465	ENSP00000216274
ENSG00000065621	ENSP00000345023
ENSG00000171241	ENSP00000306473
ENSG00000148153	ENSP00000363360
ENSG00000069399	ENSP00000164227
ENSG00000171606	ENSP00000478533
ENSG00000116786	ENSP00000364956
ENSG00000184939	ENSP00000460547
ENSG00000221878	ENSP00000421986
ENSG00000170899	ENSP00000360002
ENSG00000171155	ENSP00000304364
ENSG00000160469	ENSP00000310649
ENSG00000163605	ENSP00000349124
ENSG00000145982	ENSP00000316335
ENSG00000128274	ENSP00000384794
ENSG00000186113	ENSP00000334456
ENSG00000101882	ENSP00000360464
ENSG00000103121	ENSP00000219400
ENSG00000123213	ENSP00000370372
ENSG00000204681	ENSP00000366233
ENSG00000168124	ENSP00000305424
ENSG00000128011	ENSP00000248668
ENSG00000112110	ENSP00000356001
ENSG00000146453	ENSP00000376007
ENSG00000125780	ENSP00000370867
ENSG00000005020	ENSP00000005587
ENSG00000100483	ENSP00000379201
ENSG00000069667	ENSP00000261523
ENSG00000152454	ENSP00000282308
ENSG00000161640	ENSP00000412361
ENSG00000140287	ENSP00000267845
ENSG00000178307	ENSP00000319992
ENSG00000108774	ENSP00000447053
ENSG00000159184	ENSP00000290295
ENSG00000203995	ENSP00000360583
ENSG00000183431	ENSP00000362110
ENSG00000043093	ENSP00000292782
ENSG00000105550	ENSP00000471477
ENSG00000104804	ENSP00000221399
ENSG00000180884	ENSP00000385099
ENSG00000204421	ENSP00000364978
ENSG00000204410	ENSP00000364855
ENSG00000074201	ENSP00000433919
ENSG00000126733	ENSP00000362217
ENSG00000119446	ENSP00000409315
ENSG00000158806	ENSP00000381032
ENSG00000204386	ENSP00000364782
ENSG00000107341	ENSP00000263228
ENSG00000101444	ENSP00000217426
ENSG00000204961	ENSP00000436042
ENSG00000249158	ENSP00000381636
ENSG00000104290	ENSP00000437489
ENSG00000107959	ENSP00000370377
ENSG00000105447	ENSP00000253237
ENSG00000157020	ENSP00000373312
ENSG00000104522	ENSP00000398803
ENSG00000162302	ENSP00000333896
ENSG00000184304	ENSP00000333568
ENSG00000122728	ENSP00000418379
ENSG00000186416	ENSP00000442308
ENSG00000063854	ENSP00000380514
ENSG00000088812	ENSP00000262919
ENSG00000166851	ENSP00000300093
ENSG00000126456	ENSP00000471896
ENSG00000177189	ENSP00000368884
ENSG00000126467	ENSP00000246801
ENSG00000186912	ENSP00000363643
ENSG00000103245	ENSP00000251588
ENSG00000158792	ENSP00000289805
ENSG00000175166	ENSP00000310129
ENSG00000160949	ENSP00000386239
ENSG00000204991	ENSP00000367494
ENSG00000173267	ENSP00000361087
ENSG00000171806	ENSP00000307975
ENSG00000134216	ENSP00000358755
ENSG00000105245	ENSP00000252891
ENSG00000127366	ENSP00000247883
ENSG00000168701	ENSP00000305892
ENSG00000135740	ENSP00000299798
ENSG00000143196	ENSP00000356791
ENSG00000170745	ENSP00000385968
ENSG00000120733	ENSP00000326563
ENSG00000178498	ENSP00000448696
ENSG00000204262	ENSP00000364000
ENSG00000155256	ENSP00000377282
ENSG00000170775	ENSP00000306449
ENSG00000116209	ENSP00000234831
ENSG00000140470	ENSP00000268070
ENSG00000182472	ENSP00000331636
ENSG00000149591	ENSP00000432282
ENSG00000136235	ENSP00000371420
ENSG00000004864	ENSP00000400101
ENSG00000133858	ENSP00000368017
ENSG00000167916	ENSP00000264651
ENSG00000107862	ENSP00000359000
ENSG00000198502	ENSP00000364114
ENSG00000011465	ENSP00000052754
ENSG00000253873	ENSP00000381589
ENSG00000105298	ENSP00000415078
ENSG00000148429	ENSP00000277575
ENSG00000120071	ENSP00000262419
ENSG00000073849	ENSP00000169298
ENSG00000196422	ENSP00000349274
ENSG00000166451	ENSP00000377007
ENSG00000172349	ENSP00000302935
ENSG00000129048	ENSP00000249887
ENSG00000116761	ENSP00000359976
ENSG00000237038	ENSP00000485306
ENSG00000165806	ENSP00000358327
ENSG00000166881	ENSP00000300128
ENSG00000134809	ENSP00000257245
ENSG00000156381	ENSP00000286918
ENSG00000120913	ENSP00000312634
ENSG00000140323	ENSP00000267889
ENSG00000258643	ENSP00000452479
ENSG00000115947	ENSP00000441953
ENSG00000172977	ENSP00000340330
ENSG00000164414	ENSP00000358565
ENSG00000132842	ENSP00000255194
ENSG00000074706	ENSP00000394751
ENSG00000157404	ENSP00000288135
ENSG00000239961	ENSP00000291759
ENSG00000112936	ENSP00000322061
ENSG00000141505	ENSP00000269299
ENSG00000134545	ENSP00000438038
ENSG00000086967	ENSP00000350332
ENSG00000067057	ENSP00000370517
ENSG00000184730	ENSP00000457539
ENSG00000140307	ENSP00000379372
ENSG00000144597	ENSP00000380054
ENSG00000105926	ENSP00000222644
ENSG00000174125	ENSP00000354932
ENSG00000111640	ENSP00000229239
ENSG00000185518	ENSP00000377779
ENSG00000181009	ENSP00000322866
ENSG00000145725	ENSP00000482907
ENSG00000161681	ENSP00000293441
ENSG00000196126	ENSP00000353099
ENSG00000203733	ENSP00000455469
ENSG00000187554	ENSP00000440643
ENSG00000139190	ENSP00000379602
ENSG00000141084	ENSP00000316589
ENSG00000122642	ENSP00000439250
ENSG00000140416	ENSP00000351022
ENSG00000144791	ENSP00000273317
ENSG00000121797	ENSP00000349967
ENSG00000173914	ENSP00000433071
ENSG00000153395	ENSP00000283415
ENSG00000187741	ENSP00000373952
ENSG00000132170	ENSP00000287820
ENSG00000272886	ENSP00000476046
ENSG00000187959	ENSP00000343900
ENSG00000225950	ENSP00000469455
ENSG00000138829	ENSP00000424571
ENSG00000123609	ENSP00000243346
ENSG00000156219	ENSP00000348064
ENSG00000106304	ENSP00000345849
ENSG00000183310	ENSP00000330904
ENSG00000164548	ENSP00000297071
ENSG00000038219	ENSP00000040738
ENSG00000007306	ENSP00000006724
ENSG00000145041	ENSP00000393183
ENSG00000162931	ENSP00000355658
ENSG00000150261	ENSP00000279783
ENSG00000182667	ENSP00000396722
ENSG00000108604	ENSP00000392617
ENSG00000213445	ENSP00000377771
ENSG00000124380	ENSP00000244227
ENSG00000059728	ENSP00000264444
ENSG00000106290	ENSP00000399982
ENSG00000139574	ENSP00000267017
ENSG00000161202	ENSP00000316054
ENSG00000136457	ENSP00000423812
ENSG00000160124	ENSP00000291458
ENSG00000274286	ENSP00000480573
ENSG00000171824	ENSP00000366135
ENSG00000196578	ENSP00000351466
ENSG00000203663	ENSP00000355435
ENSG00000241128	ENSP00000355441
ENSG00000115194	ENSP00000233535
ENSG00000120093	ENSP00000417207
ENSG00000263528	ENSP00000464030
ENSG00000197084	ENSP00000475270
ENSG00000154217	ENSP00000464006
ENSG00000117500	ENSP00000359305
ENSG00000168899	ENSP00000305647
ENSG00000173821	ENSP00000464087
ENSG00000166181	ENSP00000431391
ENSG00000014257	ENSP00000323036
ENSG00000163006	ENSP00000295124
ENSG00000116329	ENSP00000234961
ENSG00000159348	ENSP00000356218
ENSG00000163485	ENSP00000356205
ENSG00000085449	ENSP00000233055
ENSG00000134323	ENSP00000281043
ENSG00000090686	ENSP00000309262
ENSG00000198754	ENSP00000361914
ENSG00000183023	ENSP00000384763
ENSG00000143603	ENSP00000481848
ENSG00000160712	ENSP00000357470
ENSG00000132781	ENSP00000361170
ENSG00000162873	ENSP00000356124
ENSG00000143390	ENSP00000290524
ENSG00000058668	ENSP00000350310
ENSG00000117152	ENSP00000397181
ENSG00000165556	ENSP00000370408
ENSG00000154721	ENSP00000383376
ENSG00000168461	ENSP00000461945
ENSG00000125864	ENSP00000367104
ENSG00000075234	ENSP00000370419
ENSG00000157540	ENSP00000381932
ENSG00000124126	ENSP00000361009
ENSG00000136146	ENSP00000258648
ENSG00000102780	ENSP00000337572
ENSG00000164821	ENSP00000297435
ENSG00000165609	ENSP00000419628
ENSG00000178235	ENSP00000366288
ENSG00000146109	ENSP00000274849
ENSG00000134905	ENSP00000257347
ENSG00000142182	ENSP00000270172
ENSG00000196628	ENSP00000381382
ENSG00000066739	ENSP00000353010
ENSG00000102524	ENSP00000365048
ENSG00000104671	ENSP00000221114
ENSG00000101843	ENSP00000217958
ENSG00000205927	ENSP00000331040
ENSG00000139675	ENSP00000350090
ENSG00000183434	ENSP00000385461
ENSG00000102595	ENSP00000365938
ENSG00000125968	ENSP00000365280
ENSG00000133138	ENSP00000349781
ENSG00000165887	ENSP00000306163
ENSG00000083720	ENSP00000196371
ENSG00000060558	ENSP00000262958
ENSG00000141968	ENSP00000472929
ENSG00000164190	ENSP00000282516
ENSG00000147649	ENSP00000338235
ENSG00000112874	ENSP00000230792
ENSG00000147885	ENSP00000369564
ENSG00000144668	ENSP00000264741
ENSG00000165392	ENSP00000298139
ENSG00000214042	ENSP00000239347
ENSG00000160299	ENSP00000352572
ENSG00000147432	ENSP00000289957
ENSG00000156486	ENSP00000287042
ENSG00000068383	ENSP00000357583
ENSG00000125875	ENSP00000346139
ENSG00000168830	ENSP00000307766
ENSG00000113522	ENSP00000368100
ENSG00000166033	ENSP00000357980
ENSG00000188021	ENSP00000345195
ENSG00000197134	ENSP00000470209
ENSG00000167487	ENSP00000300976
ENSG00000185559	ENSP00000340292
ENSG00000185634	ENSP00000329668
ENSG00000068001	ENSP00000401853
ENSG00000136824	ENSP00000286398
ENSG00000134970	ENSP00000405926
ENSG00000060982	ENSP00000443459
ENSG00000164916	ENSP00000328720
ENSG00000107566	ENSP00000410964
ENSG00000085511	ENSP00000375986
ENSG00000181915	ENSP00000362888
ENSG00000198963	ENSP00000366093
ENSG00000108443	ENSP00000225577
ENSG00000137764	ENSP00000178640
ENSG00000100345	ENSP00000216181
ENSG00000167216	ENSP00000245121
ENSG00000148690	ENSP00000360488
ENSG00000156374	ENSP00000358862
ENSG00000159917	ENSP00000291182
ENSG00000140153	ENSP00000406084
ENSG00000196152	ENSP00000362446
ENSG00000095370	ENSP00000317817
ENSG00000170516	ENSP00000379784
ENSG00000172216	ENSP00000305422
ENSG00000129696	ENSP00000478396
ENSG00000110048	ENSP00000263847
ENSG00000198467	ENSP00000367542
ENSG00000100350	ENSP00000380401
ENSG00000165376	ENSP00000441283
ENSG00000137090	ENSP00000371711
ENSG00000145882	ENSP00000274569
ENSG00000103423	ENSP00000262375
ENSG00000166173	ENSP00000299213
ENSG00000171466	ENSP00000410734
ENSG00000186472	ENSP00000334319
ENSG00000122507	ENSP00000242067
ENSG00000213780	ENSP00000259895
ENSG00000178685	ENSP00000325618
ENSG00000100201	ENSP00000380033
ENSG00000186583	ENSP00000366690
ENSG00000127528	ENSP00000248071
ENSG00000100393	ENSP00000263253
ENSG00000019991	ENSP00000222390
ENSG00000169499	ENSP00000482228
ENSG00000133247	ENSP00000255613
ENSG00000175054	ENSP00000343741
ENSG00000179943	ENSP00000221665
ENSG00000185792	ENSP00000331857
ENSG00000135218	ENSP00000399421
ENSG00000169900	ENSP00000304336
ENSG00000080371	ENSP00000261263
ENSG00000139651	ENSP00000409463
ENSG00000140905	ENSP00000319531
ENSG00000184887	ENSP00000376337
ENSG00000090339	ENSP00000264832
ENSG00000147684	ENSP00000276689
ENSG00000196792	ENSP00000350071
ENSG00000107968	ENSP00000263056
ENSG00000101003	ENSP00000262460
ENSG00000147257	ENSP00000377836
ENSG00000175893	ENSP00000370303
ENSG00000198088	ENSP00000361544
ENSG00000170989	ENSP00000305416
